,name,brand,price,img,id,features,place,year,age,outcome,Cluster
2390,Volvo XC40 R-DESIGN - 2020,Volvo,75656,https://bonbanh.com.vn/uploads/users/511788/car/3236403/s_1590388311.178.jpg,3236403,"VOLVO SÀI GÒN- Nhà nhập khẩu và phân phối chính hãng các dòng xe VOLVO tại Việt Nam.
- Da Nappa cao cấp, Loa Harman Kardon, Apple Car Play. Hệ thống lọc không khí Clean Zone.
- Hệ ...",TP HCM,2020,50,76661,0
2391,Volvo XC40 R-DESIGN - 2020,Volvo,75656,https://bonbanh.com.vn/uploads/users/511788/car/3236403/s_1590388311.178.jpg,3236403,"VOLVO SÀI GÒN- Nhà nhập khẩu và phân phối chính hãng các dòng xe VOLVO tại Việt Nam.
- Da Nappa cao cấp, Loa Harman Kardon, Apple Car Play. Hệ thống lọc không khí Clean Zone.
- Hệ ...",TP HCM,2020,49,76732,0
2392,Volvo XC40 R-DESIGN - 2020,Volvo,75656,https://bonbanh.com.vn/uploads/users/511788/car/3236403/s_1590388311.178.jpg,3236403,"VOLVO SÀI GÒN- Nhà nhập khẩu và phân phối chính hãng các dòng xe VOLVO tại Việt Nam.
- Da Nappa cao cấp, Loa Harman Kardon, Apple Car Play. Hệ thống lọc không khí Clean Zone.
- Hệ ...",TP HCM,2020,47,77508,0
2393,Volvo XC40 R-DESIGN - 2020,Volvo,75656,https://bonbanh.com.vn/uploads/users/511788/car/3236403/s_1590388311.178.jpg,3236403,"VOLVO SÀI GÒN- Nhà nhập khẩu và phân phối chính hãng các dòng xe VOLVO tại Việt Nam.
- Da Nappa cao cấp, Loa Harman Kardon, Apple Car Play. Hệ thống lọc không khí Clean Zone.
- Hệ ...",TP HCM,2020,62,80194,0
2394,Volvo XC40 R-DESIGN - 2020,Volvo,75656,https://bonbanh.com.vn/uploads/users/511788/car/3236403/s_1590388311.178.jpg,3236403,"VOLVO SÀI GÒN- Nhà nhập khẩu và phân phối chính hãng các dòng xe VOLVO tại Việt Nam.
- Da Nappa cao cấp, Loa Harman Kardon, Apple Car Play. Hệ thống lọc không khí Clean Zone.
- Hệ ...",TP HCM,2020,57,78493,0
414,Volkswagen Tiguan Allspace Highline - 2020,Volkswagen,74748,https://bonbanh.com.vn/uploads/users/161667/car/3374771/s_1597577563.428.jpg,3374771,"【Giảm giá sốc】207tr đủ màu + Gói phụ kiện 3M + Phủ Nano
Chiếc xe sở hữu thiết kế góc cạnh, kết hợp với những đường gân, đường cong sắp xếp hợp lý cùng với ...",TP HCM,2020,36,77329,0
415,Volkswagen Tiguan Allspace Highline - 2020,Volkswagen,74748,https://bonbanh.com.vn/uploads/users/161667/car/3374771/s_1597577563.428.jpg,3374771,"【Giảm giá sốc】207tr đủ màu + Gói phụ kiện 3M + Phủ Nano
Chiếc xe sở hữu thiết kế góc cạnh, kết hợp với những đường gân, đường cong sắp xếp hợp lý cùng với ...",TP HCM,2020,63,79004,0
416,Volkswagen Tiguan Allspace Highline - 2020,Volkswagen,74748,https://bonbanh.com.vn/uploads/users/161667/car/3374771/s_1597577563.428.jpg,3374771,"【Giảm giá sốc】207tr đủ màu + Gói phụ kiện 3M + Phủ Nano
Chiếc xe sở hữu thiết kế góc cạnh, kết hợp với những đường gân, đường cong sắp xếp hợp lý cùng với ...",TP HCM,2020,57,77749,0
417,Volkswagen Tiguan Allspace Highline - 2020,Volkswagen,74748,https://bonbanh.com.vn/uploads/users/161667/car/3374771/s_1597577563.428.jpg,3374771,"【Giảm giá sốc】207tr đủ màu + Gói phụ kiện 3M + Phủ Nano
Chiếc xe sở hữu thiết kế góc cạnh, kết hợp với những đường gân, đường cong sắp xếp hợp lý cùng với ...",TP HCM,2020,67,78946,0
418,Volkswagen Tiguan Allspace Highline - 2020,Volkswagen,74748,https://bonbanh.com.vn/uploads/users/161667/car/3374771/s_1597577563.428.jpg,3374771,"【Giảm giá sốc】207tr đủ màu + Gói phụ kiện 3M + Phủ Nano
Chiếc xe sở hữu thiết kế góc cạnh, kết hợp với những đường gân, đường cong sắp xếp hợp lý cùng với ...",TP HCM,2020,63,79093,0
419,Volkswagen Tiguan Allspace Highline - 2020,Volkswagen,74748,https://bonbanh.com.vn/uploads/users/161667/car/3374771/s_1597577563.428.jpg,3374771,"【Giảm giá sốc】207tr đủ màu + Gói phụ kiện 3M + Phủ Nano
Chiếc xe sở hữu thiết kế góc cạnh, kết hợp với những đường gân, đường cong sắp xếp hợp lý cùng với ...",TP HCM,2020,21,76743,0
469,Daewoo BEN 15 Tấn - 2020,Daewoo,73062,https://bonbanh.com.vn/uploads/users/8191/car/698859/s_1498412123.102.jpg,698859,"=>Bán Xe BEN 15T Daewoo Cao Cấp nhập khẩu nguyên chiếc từ Hàn Quốc:
- Tải trọng: 15T
-Động cơ: 350ps thế hệ mới nhất, mạnh mẽ , bền bĩ, kinh tế, 6 xi-lanh, turbo tăng áp
-Dt ...",TP HCM,2020,47,75719,0
470,Daewoo BEN 15 Tấn - 2020,Daewoo,73062,https://bonbanh.com.vn/uploads/users/8191/car/698859/s_1498412123.102.jpg,698859,"=>Bán Xe BEN 15T Daewoo Cao Cấp nhập khẩu nguyên chiếc từ Hàn Quốc:
- Tải trọng: 15T
-Động cơ: 350ps thế hệ mới nhất, mạnh mẽ , bền bĩ, kinh tế, 6 xi-lanh, turbo tăng áp
-Dt ...",TP HCM,2020,42,74477,0
471,Daewoo BEN 15 Tấn - 2020,Daewoo,73062,https://bonbanh.com.vn/uploads/users/8191/car/698859/s_1498412123.102.jpg,698859,"=>Bán Xe BEN 15T Daewoo Cao Cấp nhập khẩu nguyên chiếc từ Hàn Quốc:
- Tải trọng: 15T
-Động cơ: 350ps thế hệ mới nhất, mạnh mẽ , bền bĩ, kinh tế, 6 xi-lanh, turbo tăng áp
-Dt ...",TP HCM,2020,21,77253,0
472,Daewoo BEN 15 Tấn - 2020,Daewoo,73062,https://bonbanh.com.vn/uploads/users/8191/car/698859/s_1498412123.102.jpg,698859,"=>Bán Xe BEN 15T Daewoo Cao Cấp nhập khẩu nguyên chiếc từ Hàn Quốc:
- Tải trọng: 15T
-Động cơ: 350ps thế hệ mới nhất, mạnh mẽ , bền bĩ, kinh tế, 6 xi-lanh, turbo tăng áp
-Dt ...",TP HCM,2020,29,75389,0
473,Daewoo BEN 15 Tấn - 2020,Daewoo,73062,https://bonbanh.com.vn/uploads/users/8191/car/698859/s_1498412123.102.jpg,698859,"=>Bán Xe BEN 15T Daewoo Cao Cấp nhập khẩu nguyên chiếc từ Hàn Quốc:
- Tải trọng: 15T
-Động cơ: 350ps thế hệ mới nhất, mạnh mẽ , bền bĩ, kinh tế, 6 xi-lanh, turbo tăng áp
-Dt ...",TP HCM,2020,67,77010,0
474,Daewoo BEN 15 Tấn - 2020,Daewoo,73062,https://bonbanh.com.vn/uploads/users/8191/car/698859/s_1498412123.102.jpg,698859,"=>Bán Xe BEN 15T Daewoo Cao Cấp nhập khẩu nguyên chiếc từ Hàn Quốc:
- Tải trọng: 15T
-Động cơ: 350ps thế hệ mới nhất, mạnh mẽ , bền bĩ, kinh tế, 6 xi-lanh, turbo tăng áp
-Dt ...",TP HCM,2020,54,76899,0
475,Daewoo BEN 15 Tấn - 2020,Daewoo,73062,https://bonbanh.com.vn/uploads/users/8191/car/698859/s_1498412123.102.jpg,698859,"=>Bán Xe BEN 15T Daewoo Cao Cấp nhập khẩu nguyên chiếc từ Hàn Quốc:
- Tải trọng: 15T
-Động cơ: 350ps thế hệ mới nhất, mạnh mẽ , bền bĩ, kinh tế, 6 xi-lanh, turbo tăng áp
-Dt ...",TP HCM,2020,48,77711,0
476,Daewoo BEN 15 Tấn - 2020,Daewoo,73062,https://bonbanh.com.vn/uploads/users/8191/car/698859/s_1498412123.102.jpg,698859,"=>Bán Xe BEN 15T Daewoo Cao Cấp nhập khẩu nguyên chiếc từ Hàn Quốc:
- Tải trọng: 15T
-Động cơ: 350ps thế hệ mới nhất, mạnh mẽ , bền bĩ, kinh tế, 6 xi-lanh, turbo tăng áp
-Dt ...",TP HCM,2020,29,76775,0
2604,Mercedes Benz C class C200 Exclusive - 2020,Mercedes,73019,https://bonbanh.com.vn/uploads/users/511297/car/3312517/s_1594292204.271.jpg,3312517,"Tuần lễ vàng giảm giá lên đến 200 triệu
Trả trước 500tr nhận ngay xe mới 100%
Còn chần chờ gì nữa hãy gọi ngay để đươc xem xe và nhận khuyến mãi cực ...",TP HCM,2020,45,77233,0
2605,Mercedes Benz C class C200 Exclusive - 2020,Mercedes,73019,https://bonbanh.com.vn/uploads/users/511297/car/3312517/s_1594292204.271.jpg,3312517,"Tuần lễ vàng giảm giá lên đến 200 triệu
Trả trước 500tr nhận ngay xe mới 100%
Còn chần chờ gì nữa hãy gọi ngay để đươc xem xe và nhận khuyến mãi cực ...",TP HCM,2020,66,77700,0
2606,Mercedes Benz C class C200 Exclusive - 2020,Mercedes,73019,https://bonbanh.com.vn/uploads/users/511297/car/3312517/s_1594292204.271.jpg,3312517,"Tuần lễ vàng giảm giá lên đến 200 triệu
Trả trước 500tr nhận ngay xe mới 100%
Còn chần chờ gì nữa hãy gọi ngay để đươc xem xe và nhận khuyến mãi cực ...",TP HCM,2020,30,76989,0
2607,Mercedes Benz C class C200 Exclusive - 2020,Mercedes,73019,https://bonbanh.com.vn/uploads/users/511297/car/3312517/s_1594292204.271.jpg,3312517,"Tuần lễ vàng giảm giá lên đến 200 triệu
Trả trước 500tr nhận ngay xe mới 100%
Còn chần chờ gì nữa hãy gọi ngay để đươc xem xe và nhận khuyến mãi cực ...",TP HCM,2020,61,75185,0
2608,Mercedes Benz C class C200 Exclusive - 2020,Mercedes,73019,https://bonbanh.com.vn/uploads/users/511297/car/3312517/s_1594292204.271.jpg,3312517,"Tuần lễ vàng giảm giá lên đến 200 triệu
Trả trước 500tr nhận ngay xe mới 100%
Còn chần chờ gì nữa hãy gọi ngay để đươc xem xe và nhận khuyến mãi cực ...",TP HCM,2020,51,74803,0
3168,Ford Explorer Limited 2.3L EcoBoost - 2017,Ford,70857,https://bonbanh.com.vn/uploads/users/172264/car/3503204/s_1604463002.355.jpg,3503204,"FORD EXPLORER 2.3L Ecoboost
- Động cơ siêu mạnh mẽ với 273 mã lực
- odo 39000KM
- Khủng long nhập khẩu nguyên chiếc từ MỸ
- Xe đã được trang bị : Dán phim cách nhiệt, Lót ...",Lâm Đồng,2017,33,75587,0
3169,Ford Explorer Limited 2.3L EcoBoost - 2017,Ford,70857,https://bonbanh.com.vn/uploads/users/172264/car/3503204/s_1604463002.355.jpg,3503204,"FORD EXPLORER 2.3L Ecoboost
- Động cơ siêu mạnh mẽ với 273 mã lực
- odo 39000KM
- Khủng long nhập khẩu nguyên chiếc từ MỸ
- Xe đã được trang bị : Dán phim cách nhiệt, Lót ...",Lâm Đồng,2017,59,74673,0
3170,Ford Explorer Limited 2.3L EcoBoost - 2017,Ford,70857,https://bonbanh.com.vn/uploads/users/172264/car/3503204/s_1604463002.355.jpg,3503204,"FORD EXPLORER 2.3L Ecoboost
- Động cơ siêu mạnh mẽ với 273 mã lực
- odo 39000KM
- Khủng long nhập khẩu nguyên chiếc từ MỸ
- Xe đã được trang bị : Dán phim cách nhiệt, Lót ...",Lâm Đồng,2017,22,74438,0
3171,Ford Explorer Limited 2.3L EcoBoost - 2017,Ford,70857,https://bonbanh.com.vn/uploads/users/172264/car/3503204/s_1604463002.355.jpg,3503204,"FORD EXPLORER 2.3L Ecoboost
- Động cơ siêu mạnh mẽ với 273 mã lực
- odo 39000KM
- Khủng long nhập khẩu nguyên chiếc từ MỸ
- Xe đã được trang bị : Dán phim cách nhiệt, Lót ...",Lâm Đồng,2017,36,75049,0
2537,Mercedes Benz E class E200 - 2017,Mercedes,68307,https://bonbanh.com.vn/uploads/users/152177/car/3522782/s_1605499528.827.jpg,3522782,"- Mercedes_Benz_E200_2017
- Màu trắng nội thất kem
- Đăng ký lần đầu : 2017
- Lăn bánh mới có : 25.000 cây số
-Xe cam kết, không đâm, không ngập, không lỗi, còn bảo hành, check ...",TP HCM,2017,49,72236,0
2538,Mercedes Benz E class E200 - 2017,Mercedes,68307,https://bonbanh.com.vn/uploads/users/152177/car/3522782/s_1605499528.827.jpg,3522782,"- Mercedes_Benz_E200_2017
- Màu trắng nội thất kem
- Đăng ký lần đầu : 2017
- Lăn bánh mới có : 25.000 cây số
-Xe cam kết, không đâm, không ngập, không lỗi, còn bảo hành, check ...",TP HCM,2017,31,71266,0
2539,Mercedes Benz E class E200 - 2017,Mercedes,68307,https://bonbanh.com.vn/uploads/users/152177/car/3522782/s_1605499528.827.jpg,3522782,"- Mercedes_Benz_E200_2017
- Màu trắng nội thất kem
- Đăng ký lần đầu : 2017
- Lăn bánh mới có : 25.000 cây số
-Xe cam kết, không đâm, không ngập, không lỗi, còn bảo hành, check ...",TP HCM,2017,32,71792,0
2540,Mercedes Benz E class E200 - 2017,Mercedes,68307,https://bonbanh.com.vn/uploads/users/152177/car/3522782/s_1605499528.827.jpg,3522782,"- Mercedes_Benz_E200_2017
- Màu trắng nội thất kem
- Đăng ký lần đầu : 2017
- Lăn bánh mới có : 25.000 cây số
-Xe cam kết, không đâm, không ngập, không lỗi, còn bảo hành, check ...",TP HCM,2017,63,71734,0
2541,Mercedes Benz E class E200 - 2017,Mercedes,68307,https://bonbanh.com.vn/uploads/users/152177/car/3522782/s_1605499528.827.jpg,3522782,"- Mercedes_Benz_E200_2017
- Màu trắng nội thất kem
- Đăng ký lần đầu : 2017
- Lăn bánh mới có : 25.000 cây số
-Xe cam kết, không đâm, không ngập, không lỗi, còn bảo hành, check ...",TP HCM,2017,27,73072,0
2542,Mercedes Benz E class E200 - 2017,Mercedes,68307,https://bonbanh.com.vn/uploads/users/152177/car/3522782/s_1605499528.827.jpg,3522782,"- Mercedes_Benz_E200_2017
- Màu trắng nội thất kem
- Đăng ký lần đầu : 2017
- Lăn bánh mới có : 25.000 cây số
-Xe cam kết, không đâm, không ngập, không lỗi, còn bảo hành, check ...",TP HCM,2017,28,69976,0
2543,Mercedes Benz E class E200 - 2017,Mercedes,68307,https://bonbanh.com.vn/uploads/users/152177/car/3522782/s_1605499528.827.jpg,3522782,"- Mercedes_Benz_E200_2017
- Màu trắng nội thất kem
- Đăng ký lần đầu : 2017
- Lăn bánh mới có : 25.000 cây số
-Xe cam kết, không đâm, không ngập, không lỗi, còn bảo hành, check ...",TP HCM,2017,56,70016,0
1183,Mercedes Benz C class C300 AMG - 2018,Mercedes,67010,https://bonbanh.com.vn/uploads/users/353061/car/3487130/s_1603598975.469.jpg,3487130,"Xe gia đình sử dụng, ko một lỗi nhỏ, Mec C300AMG, biển HN, mua mới từ đầu, test check hãng thoải mái nếu có nhu cầu. Ai thiện chí Lh trao đổi và xem xe. Xin cảm ơn!",Hà Nội,2018,55,68247,0
1184,Mercedes Benz C class C300 AMG - 2018,Mercedes,67010,https://bonbanh.com.vn/uploads/users/353061/car/3487130/s_1603598975.469.jpg,3487130,"Xe gia đình sử dụng, ko một lỗi nhỏ, Mec C300AMG, biển HN, mua mới từ đầu, test check hãng thoải mái nếu có nhu cầu. Ai thiện chí Lh trao đổi và xem xe. Xin cảm ơn!",Hà Nội,2018,52,69005,0
1185,Mercedes Benz C class C300 AMG - 2018,Mercedes,67010,https://bonbanh.com.vn/uploads/users/353061/car/3487130/s_1603598975.469.jpg,3487130,"Xe gia đình sử dụng, ko một lỗi nhỏ, Mec C300AMG, biển HN, mua mới từ đầu, test check hãng thoải mái nếu có nhu cầu. Ai thiện chí Lh trao đổi và xem xe. Xin cảm ơn!",Hà Nội,2018,48,70855,0
1186,Mercedes Benz C class C300 AMG - 2018,Mercedes,67010,https://bonbanh.com.vn/uploads/users/353061/car/3487130/s_1603598975.469.jpg,3487130,"Xe gia đình sử dụng, ko một lỗi nhỏ, Mec C300AMG, biển HN, mua mới từ đầu, test check hãng thoải mái nếu có nhu cầu. Ai thiện chí Lh trao đổi và xem xe. Xin cảm ơn!",Hà Nội,2018,58,71040,0
1187,Mercedes Benz C class C300 AMG - 2018,Mercedes,67010,https://bonbanh.com.vn/uploads/users/353061/car/3487130/s_1603598975.469.jpg,3487130,"Xe gia đình sử dụng, ko một lỗi nhỏ, Mec C300AMG, biển HN, mua mới từ đầu, test check hãng thoải mái nếu có nhu cầu. Ai thiện chí Lh trao đổi và xem xe. Xin cảm ơn!",Hà Nội,2018,52,68886,0
1188,Mercedes Benz C class C300 AMG - 2018,Mercedes,67010,https://bonbanh.com.vn/uploads/users/353061/car/3487130/s_1603598975.469.jpg,3487130,"Xe gia đình sử dụng, ko một lỗi nhỏ, Mec C300AMG, biển HN, mua mới từ đầu, test check hãng thoải mái nếu có nhu cầu. Ai thiện chí Lh trao đổi và xem xe. Xin cảm ơn!",Hà Nội,2018,59,70357,0
1847,Mercedes Benz GLC 250 4Matic - 2017,Mercedes,67010,https://bonbanh.com.vn/uploads/users/518366/car/3506611/s_1604632913.566.jpeg,3506611,"GLC 250 sản xuất 2017
✔️ Màu đỏ nội thất đen rất đẹp
✔️ Odo chuẩn 4v km, mới từ trong ra ngoài
✔️ Duy nhất một chủ từ đầu biển HN
Giá bán ( Có fix cho người ...",Hà Nội,2017,30,70689,0
1848,Mercedes Benz GLC 250 4Matic - 2017,Mercedes,67010,https://bonbanh.com.vn/uploads/users/518366/car/3506611/s_1604632913.566.jpeg,3506611,"GLC 250 sản xuất 2017
✔️ Màu đỏ nội thất đen rất đẹp
✔️ Odo chuẩn 4v km, mới từ trong ra ngoài
✔️ Duy nhất một chủ từ đầu biển HN
Giá bán ( Có fix cho người ...",Hà Nội,2017,27,68517,0
1849,Mercedes Benz GLC 250 4Matic - 2017,Mercedes,67010,https://bonbanh.com.vn/uploads/users/518366/car/3506611/s_1604632913.566.jpeg,3506611,"GLC 250 sản xuất 2017
✔️ Màu đỏ nội thất đen rất đẹp
✔️ Odo chuẩn 4v km, mới từ trong ra ngoài
✔️ Duy nhất một chủ từ đầu biển HN
Giá bán ( Có fix cho người ...",Hà Nội,2017,29,69097,0
1850,Mercedes Benz GLC 250 4Matic - 2017,Mercedes,67010,https://bonbanh.com.vn/uploads/users/518366/car/3506611/s_1604632913.566.jpeg,3506611,"GLC 250 sản xuất 2017
✔️ Màu đỏ nội thất đen rất đẹp
✔️ Odo chuẩn 4v km, mới từ trong ra ngoài
✔️ Duy nhất một chủ từ đầu biển HN
Giá bán ( Có fix cho người ...",Hà Nội,2017,55,68377,0
1851,Mercedes Benz GLC 250 4Matic - 2017,Mercedes,67010,https://bonbanh.com.vn/uploads/users/518366/car/3506611/s_1604632913.566.jpeg,3506611,"GLC 250 sản xuất 2017
✔️ Màu đỏ nội thất đen rất đẹp
✔️ Odo chuẩn 4v km, mới từ trong ra ngoài
✔️ Duy nhất một chủ từ đầu biển HN
Giá bán ( Có fix cho người ...",Hà Nội,2017,47,70906,0
1852,Mercedes Benz GLC 250 4Matic - 2017,Mercedes,67010,https://bonbanh.com.vn/uploads/users/518366/car/3506611/s_1604632913.566.jpeg,3506611,"GLC 250 sản xuất 2017
✔️ Màu đỏ nội thất đen rất đẹp
✔️ Odo chuẩn 4v km, mới từ trong ra ngoài
✔️ Duy nhất một chủ từ đầu biển HN
Giá bán ( Có fix cho người ...",Hà Nội,2017,44,69630,0
1853,Mercedes Benz GLC 250 4Matic - 2017,Mercedes,67010,https://bonbanh.com.vn/uploads/users/518366/car/3506611/s_1604632913.566.jpeg,3506611,"GLC 250 sản xuất 2017
✔️ Màu đỏ nội thất đen rất đẹp
✔️ Odo chuẩn 4v km, mới từ trong ra ngoài
✔️ Duy nhất một chủ từ đầu biển HN
Giá bán ( Có fix cho người ...",Hà Nội,2017,40,71607,0
1854,Mercedes Benz GLC 250 4Matic - 2017,Mercedes,67010,https://bonbanh.com.vn/uploads/users/518366/car/3506611/s_1604632913.566.jpeg,3506611,"GLC 250 sản xuất 2017
✔️ Màu đỏ nội thất đen rất đẹp
✔️ Odo chuẩn 4v km, mới từ trong ra ngoài
✔️ Duy nhất một chủ từ đầu biển HN
Giá bán ( Có fix cho người ...",Hà Nội,2017,40,71796,0
1855,Mercedes Benz GLC 250 4Matic - 2017,Mercedes,67010,https://bonbanh.com.vn/uploads/users/518366/car/3506611/s_1604632913.566.jpeg,3506611,"GLC 250 sản xuất 2017
✔️ Màu đỏ nội thất đen rất đẹp
✔️ Odo chuẩn 4v km, mới từ trong ra ngoài
✔️ Duy nhất một chủ từ đầu biển HN
Giá bán ( Có fix cho người ...",Hà Nội,2017,60,68419,0
3475,Mercedes Benz C class C200 Exclusive - 2019,Mercedes,66534,https://bonbanh.com.vn/uploads/users/73236/car/3503701/s_1604478531.939.jpeg,3503701,"#Mec_C200_Exclusive Năm sx 2019 Đen nội thất đen lịch Lãm Odo : 1 vạn siêu lướt Option : màn hình mới, giao diện tiếng việt, cam lùi, cửa nóc, Loa Bum, đèn Mutilbeam, đèn ...",Hà Nội,2019,54,71372,0
3476,Mercedes Benz C class C200 Exclusive - 2019,Mercedes,66534,https://bonbanh.com.vn/uploads/users/73236/car/3503701/s_1604478531.939.jpeg,3503701,"#Mec_C200_Exclusive Năm sx 2019 Đen nội thất đen lịch Lãm Odo : 1 vạn siêu lướt Option : màn hình mới, giao diện tiếng việt, cam lùi, cửa nóc, Loa Bum, đèn Mutilbeam, đèn ...",Hà Nội,2019,43,70174,0
